x,y,z
518,263,957
101,47,280
300,829,212
537,536,416
315,600,395
890,494,8
126,305,659
300,560,287
335,702,319
197,226,778
315,142,640
205,637,348
688,31,380
641,491,922
41,404,30
958,842,113
64,43,195
17,38,201
756,844,526
398,372,159
378,287,379
392,590,991
889,542,260
940,532,168
699,345,192
332,175,621
973,670,850
259,871,884
509,305,773
90,199,723
796,669,864
570,153,394
44,360,823
866,429,487
485,258,18
455,732,370
473,482,947
160,106,543
552,828,375
832,111,692
320,509,838
411,512,499
148,740,473
433,822,202
314,378,600
349,335,460
321,981,904
871,487,603
263,501,403
347,699,406
679,767,330
847,849,292
342,890,678
976,596,893
393,114,778
906,228,972
189,904,384
996,744,774
547,46,733
310,999,673
72,619,387
43,43,21
862,91,721
43,767,383
663,297,477
665,14,636
942,600,648
548,940,664
496,122,762
818,328,498
877,752,349
597,317,44
372,341,947
122,597,65
276,694,412
539,34,465
728,5,739
514,747,757
425,41,609
426,960,391
762,459,6
366,987,826
332,773,122
274,242,526
411,669,991
579,577,850
615,465,974
879,791,283
79,828,158
320,640,411
478,717,618
621,848,657
329,834,878
106,180,516
307,556,301
430,251,728
782,790,706
101,816,320
550,436,161
886,328,832
439,19,509
707,415,897
194,864,366
158,923,127
15,175,645
606,84,297
330,770,524
179,741,755
58,961,715
143,638,212
739,911,160
54,529,182
863,196,836
122,439,522
447,901,144
48,866,350
405,767,581
44,154,778
235,603,532
87,782,47
552,225,516
535,273,410
391,991,725
211,624,302
335,299,612
131,597,867
376,251,592
131,29,668
260,287,138
586,220,316
531,897,556
506,730,524
830,878,626
818,325,776
699,194,908
683,494,710
226,156,680
728,353,833
393,620,593
636,782,65
552,329,604
849,805,806
256,39,299
859,359,18
687,855,166
351,794,421
665,579,750
320,446,397
136,273,790
371,770,510
734,81,281
409,707,597
196,778,597
929,923,735
196,205,999
932,723,229
751,449,687
230,311,536
94,493,490
289,554,847
214,891,398
783,661,75
643,524,931
644,27,444
38,96,222
578,61,5
972,40,208
262,170,189
554,935,54
95,995,793
414,829,33
955,778,325
98,634,526
103,757,767
238,691,935
798,220,729
890,949,795
200,622,945
221,932,223
349,836,831
585,940,840
637,340,954
602,507,408
763,370,282
492,739,882
155,815,378
705,485,635
631,837,97
824,763,191
538,492,39
690,370,774
821,480,312
41,959,507
582,429,751
74,875,616
871,858,167
527,74,885
342,991,861
880,603,329
402,274,486
542,98,150
206,217,602
282,285,680
694,495,16
706,517,48
94,835,348
454,141,168
601,217,340
603,854,950
999,675,517
757,967,946
486,93,665
482,203,680
352,963,446
810,23,775
856,117,931
18,378,77
704,692,375
106,122,494
90,233,640
869,953,877
763,50,79
439,487,804
356,698,872
248,285,151
629,454,804
543,988,320
834,14,486
919,540,863
120,766,169
134,158,489
354,231,605
386,234,663
533,486,307
74,596,383
175,554,728
594,710,676
731,935,85
932,903,629
336,475,522
787,105,499
67,38,900
821,317,398
15,596,685
537,636,695
657,89,795
494,392,644
598,578,847
304,690,448
890,151,765
369,493,651
92,621,101
81,118,317
557,928,700
924,425,288
182,344,290
176,126,825
242,607,637
684,658,569
352,978,156
297,723,273
246,471,390
801,397,136
713,550,66
26,150,274
661,78,113
739,984,971
61,399,634
75,803,334
181,756,881
630,772,486
548,813,792
475,945,592
382,487,182
962,83,344
273,427,787
55,651,76
904,643,973
193,313,366
823,630,677
314,468,483
501,315,304
282,516,336
217,881,874
228,919,724
113,764,884
843,781,92
228,584,19
365,655,456
841,2,176
349,600,701
807,626,304
509,554,69
900,944,890
972,54,961
657,222,477
435,8,929
417,900,13
451,683,356
191,688,790
168,957,417
543,744,635
957,160,718
971,433,157
343,129,987
945,176,590
646,283,493
190,346,166
373,980,7
964,192,708
415,79,451
501,570,333
435,183,12
957,593,404
940,881,144
202,211,359
916,720,753
716,645,61
882,935,588
242,972,223
12,459,482
356,496,588
549,477,364
952,529,375
622,816,819
15,678,631
3,592,802
368,668,997
185,117,557
337,882,419
27,640,632
30,823,343
495,710,470
434,812,474
509,445,530
928,767,971
127,739,966
47,183,261
818,909,29
660,479,730
813,243,148
796,280,653
584,160,224
687,372,357
908,881,498
59,394,841
800,402,879
360,74,172
4,546,683
146,669,252
326,469,886
567,118,828
801,629,225
400,619,802
883,753,458
809,248,769
367,622,790
470,225,890
616,888,23
248,52,801
787,771,193
608,68,675
479,359,688
381,269,900
630,157,786
332,20,821
6,285,448
741,298,247
912,747,228
189,613,536
693,691,891
854,952,435
553,314,276
445,808,958
280,111,282
931,475,191
18,53,806
109,370,863
346,2,963
171,277,76
41,431,281
112,788,796
759,375,533
757,623,88
250,326,26
293,789,141
416,338,26
985,143,223
896,427,645
268,750,777
873,524,553
504,436,474
471,778,846
38,557,930
812,273,924
81,906,519
33,878,144
162,502,643
748,208,914
222,708,156
117,762,379
216,502,351
183,453,83
433,622,314
157,3,358
398,34,781
510,406,674
918,798,754
45,214,552
208,624,381
274,500,795
693,487,669
941,635,976
284,974,665
386,888,730
234,56,406
222,686,94
963,492,124
925,975,725
63,861,669
652,183,299
504,486,340
699,155,851
310,479,202
162,739,419
871,916,633
275,953,324
958,630,763
457,804,439
789,314,849
687,193,761
884,31,581
479,523,425
956,976,648
59,495,126
18,569,8
717,833,446
127,701,99
282,939,357
700,595,674
670,125,289
539,895,610
800,621,727
543,838,161
223,587,973
718,346,834
429,534,61
611,947,204
26,219,60
116,383,881
839,98,354
592,488,192
893,21,252
730,773,165
294,898,669
251,582,43
997,71,263
407,680,132
980,649,924
469,27,60
350,714,962
945,193,29
101,359,841
619,260,32
380,646,341
90,607,595
647,609,888
680,330,3
17,471,515
586,862,789
320,89,117
565,985,152
342,122,224
15,448,59
191,808,437
663,474,15
333,734,574
426,334,188
736,966,622
56,160,328
17,329,603
944,895,461
248,514,420
999,968,928
488,230,403
31,131,254
847,403,789
22,548,123
316,997,869
518,257,651
143,711,208
22,661,340
602,80,952
627,514,989
806,361,289
326,86,748
259,439,750
352,626,858
394,971,588
454,665,622
252,350,842
565,455,364
839,2,421
98,448,435
720,362,254
873,300,777
406,145,555
861,980,706
460,817,854
268,61,840
419,678,995
12,821,728
172,817,915
979,608,537
156,595,515
684,57,269
145,415,803
807,457,478
24,233,22
617,805,261
577,324,980
230,217,261
730,356,291
624,484,6
724,694,963
718,768,818
893,894,299
471,27,178
773,895,638
884,221,303
65,999,233
99,439,991
27,688,68
915,146,158
361,373,14
181,441,9
784,7,878
503,229,511
332,417,275
530,979,676
343,533,114
348,777,408
209,823,816
818,82,152
32,461,80
524,569,222
280,205,650
566,161,316
183,401,393
945,796,388
89,757,632
492,302,208
226,804,831
649,913,402
40,286,574
481,981,502
903,839,390
905,752,247
236,374,201
721,350,822
645,468,463
299,644,196
300,263,518
283,554,207
682,258,828
884,751,511
998,653,447
346,78,550
727,66,292
864,496,761
62,913,330
43,101,878
896,606,393
244,897,458
572,634,994
795,950,366
509,613,277
668,314,411
397,591,673
236,721,213
920,216,873
525,228,282
685,306,894
89,184,871
321,968,702
904,540,316
323,842,856
468,355,535
493,59,299
634,530,465
262,490,644
155,438,128
477,816,392
633,950,152
887,992,161
135,613,450
809,900,573
100,629,467
904,708,565
962,493,824
123,778,364
391,383,648
26,973,602
5,24,136
37,107,560
251,972,148
436,835,539
739,662,45
162,357,858
928,368,969
537,512,964
941,453,357
537,566,676
374,847,872
602,712,47
216,298,302
106,358,200
14,733,316
179,875,776
176,336,790
297,889,13
147,578,283
503,238,603
838,818,975
210,626,144
992,883,811
612,148,548
95,969,969
275,449,846
570,162,152
123,897,974
622,775,5
29,135,980
52,591,982
36,478,272
434,388,381
887,203,996
594,85,431
279,377,650
699,880,46
463,785,598
233,962,267
522,879,902
399,79,432
773,389,505
794,250,478
158,557,755
662,430,377
62,674,936
165,663,207
827,704,212
898,606,791
111,396,77
795,400,965
122,597,65
833,773,97
871,408,201
113,400,641
641,5,100
838,555,104
313,318,704
212,824,889
799,447,281
339,596,832
505,234,525
567,391,812
127,251,178
81,798,216
986,978,335
520,97,488
13,248,719
299,888,542
822,303,715
729,240,144
621,862,806
780,313,795
537,130,227
999,591,846
338,997,76
219,647,293
531,571,118
120,977,377
14,269,680
39,636,370
730,25,56
231,85,389
970,285,458
206,651,378
428,488,884
84,329,839
894,262,812
425,95,185
593,909,894
979,666,283
957,44,710
950,126,932
303,731,817
767,861,393
260,875,894
229,247,440
252,964,683
110,776,348
942,22,599
384,250,851
593,873,19
910,636,421
605,180,791
927,73,837
647,527,458
17,952,869
826,425,214
575,187,349
993,589,708
776,799,30
164,529,33
881,637,399
825,494,41
578,192,761
569,907,378
515,79,723
314,326,587
103,408,515
327,798,9
829,521,903
744,613,603
179,797,307
422,22,982
42,112,616
514,54,571
80,801,11
127,841,916
364,328,984
934,283,163
898,129,733
733,755,825
292,72,906
396,139,330
21,559,13
16,792,399
491,148,465
34,5,978
837,919,559
757,595,212
812,127,329
695,333,848
164,302,718
309,270,574
477,245,557
73,901,42
865,236,530
106,466,436
503,107,303
374,162,118
200,163,990
179,311,495
806,563,686
110,960,292
242,270,778
897,886,982
412,909,977
6,885,884
384,764,97
747,173,169
132,278,715
659,479,656
892,729,613
556,936,304
312,855,821
759,751,476
977,335,553
770,332,705
633,895,408
499,864,266
857,3,810
345,458,735
817,903,972
991,676,889
318,351,158
433,825,381
407,855,2
184,635,868
401,738,863
610,403,726
691,483,319
988,186,992
596,740,626
755,777,117
87,453,249
482,947,93
828,687,19
24,994,348
924,123,948
623,463,624
255,743,231
977,407,11
539,99,189
514,745,69
923,148,40
597,379,617
532,908,632
947,14,4
435,169,595
80,188,160
210,916,827
540,789,140
89,820,163
124,702,536
919,260,398
968,479,269
819,552,786
924,962,276
803,109,700
275,645,827
284,582,173
324,832,561
523,397,221
848,185,312
254,36,490
116,287,63
778,675,567
798,29,39
777,569,119
63,481,339
289,967,368
199,112,765
141,932,305
78,425,466
972,846,357
752,716,759
29,567,461
22,301,499
908,455,949
344,578,966
174,570,113
707,481,948
10,451,642
49,688,316
5,373,814
234,655,84
155,510,522
128,355,203
451,777,707
46,819,484
535,574,437
794,652,920
789,771,924
670,997,558
490,221,513
444,880,932
847,549,254
861,942,945
128,220,100
758,408,333
29,894,736
942,389,542
554,996,47
801,560,666
67,398,448
387,196,564
243,999,950
1,182,2
779,451,605
795,158,593
737,200,431
951,728,430
214,840,460
547,968,982
712,571,751
113,944,969
957,845,798
722,950,743
315,121,711
590,716,155
461,121,8
295,506,342
724,866,438
943,55,392
867,362,618
905,269,163
225,416,258
480,33,979
611,445,762
429,732,561
816,955,931
669,345,686
304,465,338
901,602,931
267,22,387
249,12,879
936,844,486
367,424,662
771,74,111
450,308,90
818,445,682
922,752,653
503,191,507
834,898,81
579,600,936
751,220,767
434,918,546
72,940,640
89,19,187
420,432,581
821,229,979
660,696,857
950,160,69
891,441,873
536,159,187
332,787,76
993,516,130
795,53,136
945,874,548
443,755,414
260,165,947
147,953,909
460,169,268
382,849,342
706,396,818
266,234,841
179,139,69
286,488,426
752,823,448
83,3,258
352,780,618
876,696,175
947,910,204
643,408,581
541,649,40
697,775,500
474,222,857
818,651,718
197,124,357
926,104,624
433,603,474
779,609,843
55,459,690
878,233,949
510,319,154
41,583,73
768,291,982
16,537,56
314,731,187
225,900,345
764,99,552
863,268,935
695,701,440
995,596,778
328,804,349
499,395,521
889,290,190
52,571,288
640,673,704
965,128,144
302,759,626
564,449,478
932,25,7
603,268,505
979,397,174
251,311,501
974,3,611
153,791,488
262,231,600
813,409,981
954,593,33
43,602,953
542,788,786
780,643,704
735,834,449
768,184,593
812,740,856
407,848,84
857,615,622
419,625,550
321,975,28
802,420,247
940,737,924
716,667,898
354,769,676
44,311,355
591,881,74
404,602,785
964,351,413
8,422,479
28,15,928
397,24,229
690,108,732
745,208,698
256,608,310
166,986,599
953,80,820
313,98,337
652,788,363
57,113,747
500,772,164
976,943,410
173,881,325
350,800,695
862,340,114
867,923,692
748,908,337
610,663,345
121,717,515
860,545,450
467,389,764
544,637,507
814,565,462
515,971,419
878,556,140
228,415,956
372,926,253
475,868,942
887,640,362
450,308,90
846,839,944
651,873,370
89,278,122
926,780,333
228,981,936
183,218,925
607,479,197
246,613,221
148,554,541
924,916,755
274,939,458
732,565,82
646,962,84
939,219,330
756,148,206
309,849,284
717,698,667
33,531,548
446,115,234
895,535,674
88,381,289
744,606,316
683,735,490
664,142,709
817,44,459
552,227,654
853,731,703
519,408,623
163,397,137
829,241,276
231,194,255
270,419,822
610,337,572
54,653,774
420,610,865
127,286,210
235,198,753
776,160,181
283,927,226
276,706,683
436,16,10
517,354,924
783,706,242
29,598,66
23,53,94
47,377,670
507,606,109
169,146,496
209,336,634
286,977,799
633,412,115
128,943,485
246,812,832
385,775,344
92,357,547
149,321,921
863,831,300
508,733,859
997,158,230
980,364,855
284,538,713
935,784,314
60,535,388
422,803,547
35,889,133
921,786,630
151,172,43
797,981,965
586,644,268
334,629,540
876,320,656
261,701,590
916,312,234
671,707,842
406,906,128
288,137,388
675,483,471
735,784,175
735,981,527
93,296,219
451,344,143
600,898,632
516,766,384
80,784,46
101,317,287
450,109,393
595,921,504
237,45,979
789,906,153
581,161,769
775,208,635
425,546,397
670,93,120
960,337,890
317,617,804
600,619,613
778,535,513
205,823,849
390,799,890
35,982,510
436,404,98
784,616,893
881,685,120
223,297,79
314,818,82
455,43,554
412,735,832
505,780,806
105,719,453
172,591,519
395,456,684
912,160,952
8,50,11
888,934,500
501,70,51
601,51,79
348,9,638
659,824,775
395,62,851
466,349,989
532,334,459
79,210,559
333,491,331
179,225,569
406,996,970
154,764,328
773,457,94
411,608,45
421,349,862
46,176,877
462,893,956
644,852,137
302,629,971
311,369,614
306,240,771
778,387,961
143,909,200
446,112,612
602,401,403
16,76,339
641,837,201
285,195,105
777,19,72
100,871,671
310,907,974
778,301,1
998,835,125
955,108,25
688,20,597
582,930,279
611,888,759
501,846,370
702,121,873
519,451,419
82,466,421
973,39,334
545,88,98
710,951,92
856,23,745
857,615,622
60,518,13
808,774,913
33,608,410
146,857,668
637,446,526
289,800,236
693,421,763
399,674,515
619,84,652
161,714,555
233,305,510
71,756,371
63,678,564
125,909,159
318,47,88
775,736,135
560,903,599
239,922,123
317,735,428
798,837,820
304,751,135
718,286,335
691,847,175
292,17,900
779,609,843
30,919,151
757,224,609
858,798,418
884,741,186
183,898,827
566,438,310
448,74,637
241,548,691
257,917,995
637,646,120
78,462,697
527,130,195
599,847,86
414,822,803
508,815,615
336,41,627
449,776,647
662,343,578
256,571,767
303,685,837
44,672,742
102,345,143
424,955,891
791,802,435
421,189,198
945,532,767
250,173,86
66,327,468
116,831,178
672,23,566
676,292,219
839,277,867
931,752,226
940,274,148
658,944,843
649,909,342
723,37,869
801,456,811
459,448,227
5,601,788
828,911,471
116,448,804
937,746,952
87,837,523
667,369,144
969,159,865
908,873,757
335,900,416
865,480,717
778,967,200
886,879,438
467,647,103
96,892,127
501,155,836
673,215,31
398,791,263
720,493,402
838,895,436
70,883,469
339,776,102
732,478,518
657,595,624
40,559,59
304,900,723
244,59,47
702,351,965
504,805,378
300,313,417
430,711,702
746,191,346
161,77,460
345,170,777
321,749,192
399,738,66
858,702,198
572,590,136
195,829,404
881,403,501
155,92,388
317,150,318
578,823,849
121,976,370
345,774,499
303,335,802
887,747,394
412,643,573
412,35,216
180,170,851
398,704,245
703,752,363
726,2,467
981,171,708
413,153,918
747,448,22
901,790,781
358,777,807
262,79,775
470,725,929
198,88,905
450,827,53
234,420,427
500,922,317
113,47,871
647,324,532
150,423,105
239,216,381
50,861,927
268,208,577
784,2,308
860,735,145
938,129,104
481,434,956
717,277,334
84,938,487
504,56,328
158,66,78
368,230,432
226,242,930
844,870,40
526,489,396
133,871,369
522,166,21
464,624,354
591,495,148
722,481,691
999,525,689
995,413,285
19,110,847
785,601,175
200,891,627
607,86,568
334,866,873
745,974,988
116,212,136
307,819,302
388,757,140
965,335,668
158,4,277
257,748,274
214,840,460
872,381,547
815,671,652
822,502,300
391,160,243
58,924,894
286,343,520
450,119,395
79,369,529
297,572,348
525,112,355
285,110,529
490,519,63
356,327,630
662,614,846
366,964,920
19,798,963
834,644,47
734,619,689
618,864,569
717,750,109
907,561,764
461,493,322
83,116,866
795,41,869
932,320,90
48,738,714
3,252,685
121,693,932
553,95,606
291,687,161
759,93,421
322,961,3
546,751,704
330,23,354
369,608,732
105,28,170
796,112,441
826,177,630
221,755,404
365,779,392
372,665,100
671,524,873
429,15,285
819,165,24
931,145,795
16,388,178
141,150,188
612,28,391
664,885,519
332,870,84
634,858,579
728,989,398
413,289,483
220,228,586
620,651,38
524,586,356
143,72,151
493,724,91
348,5,185
532,675,330
599,680,77
395,28,606
960,796,697
724,866,438
412,614,390
512,60,577
624,656,84
28,196,884
482,629,494
794,196,738
489,202,744
298,265,219
345,645,591
445,321,189
283,852,985
4,726,468
729,630,725
617,387,770
901,562,939
822,72,880
19,992,177
726,818,324
118,835,828
706,758,293
372,752,266
586,518,371
425,35,155
645,892,863
927,743,716
676,292,219
782,511,198
523,41,329
131,565,876
559,470,248
830,441,839
505,581,398
597,379,617
478,872,305
744,122,745
651,49,982
217,268,961
93,195,959
298,955,404
808,256,615
59,400,658
248,135,840
849,31,422
194,283,54
352,792,159
914,444,994
930,406,399
306,272,920
353,736,942
691,225,811
318,239,803
57,430,751
63,349,243
312,610,816
702,692,952
68,60,662
146,498,828
351,188,773
673,155,734
743,118,107
644,345,701
819,728,754
126,949,42
862,416,739
453,792,430
303,586,115
977,396,742
887,518,5
813,247,967
395,692,191
235,900,732
86,396,348
761,202,258
818,109,969
447,21,514
911,619,99
820,202,526
520,237,411
334,334,116
685,700,595
208,529,857
849,65,827
857,745,308
383,99,240
739,828,346
968,678,126
262,337,139
51,645,58
212,26,588
439,26,50
309,901,91
523,671,124
6,741,456
841,127,359
118,930,697
206,435,143
98,77,609
135,275,392
259,106,284
413,219,406
174,580,523
636,596,445
814,599,339
559,248,603
666,762,769
584,205,945
412,366,703
941,415,681
38,719,771
765,798,61
837,263,99
249,579,855
523,110,32
893,305,224
12,581,420
733,594,781
311,103,340
508,859,254
889,234,530
783,438,252
307,151,294
518,637,392
305,589,708
192,276,663
242,668,727
