x,y,z
642,742,296
840,267,467
885,253,222
924,550,994
211,84,824
500,596,96
477,665,741
567,771,760
302,695,403
917,757,363
830,472,745
254,215,540
110,614,743
44,924,914
7,137,666
960,808,684
770,524,920
698,315,312
826,205,649
44,661,429
929,579,316
658,844,960
430,742,321
700,43,299
868,25,564
9,638,290
373,298,563
548,940,25
81,401,285
348,634,606
220,167,255
622,475,774
690,912,521
736,740,35
969,251,389
283,543,28
804,599,353
758,958,983
216,983,949
538,429,184
806,845,401
189,749,465
17,554,691
685,643,303
487,235,996
905,495,310
740,340,761
818,462,551
973,431,369
520,237,411
772,21,617
614,282,550
478,724,789
300,103,958
997,45,633
375,292,926
761,133,260
336,938,891
970,574,704
515,62,368
893,866,503
297,629,281
606,804,755
821,495,403
198,387,860
78,34,811
387,971,609
779,199,259
73,727,196
919,916,792
303,221,276
371,692,863
700,333,648
503,956,917
968,110,774
911,31,732
976,92,535
221,727,246
729,18,931
690,32,581
636,115,135
125,130,391
931,280,291
65,518,152
491,665,413
141,509,837
838,88,99
112,936,430
854,952,435
763,840,158
82,407,893
13,277,190
501,457,32
412,94,812
109,677,146
345,323,200
425,354,810
133,764,872
553,335,990
347,401,369
644,584,613
55,360,632
565,449,778
76,819,406
421,30,963
952,998,986
261,268,46
481,441,651
139,459,417
213,597,551
480,66,497
952,497,513
319,28,439
881,906,563
777,849,604
979,133,620
569,200,537
927,567,596
59,94,945
858,962,720
110,486,559
528,642,44
406,392,888
853,717,192
829,770,441
895,530,204
406,802,413
697,639,750
214,431,452
868,340,720
509,628,118
705,38,652
934,781,890
621,235,462
744,739,310
517,999,819
118,952,319
366,654,11
258,257,791
676,245,4
361,269,357
207,50,506
587,314,489
547,747,572
971,508,630
192,91,639
882,434,593
331,877,798
254,324,338
219,964,183
8,363,931
430,471,45
281,759,257
88,908,48
134,546,447
442,65,319
357,428,836
996,90,829
819,9,798
171,871,132
29,510,808
539,662,895
680,573,699
139,589,698
12,786,479
315,230,9
937,806,834
164,943,875
523,343,951
658,167,754
277,712,766
842,894,632
133,439,120
266,946,467
91,867,773
414,240,212
849,909,848
763,283,140
211,390,822
779,786,932
520,107,597
972,494,659
271,409,965
754,749,411
306,951,946
878,919,668
973,93,17
465,306,185
265,22,735
607,387,545
75,95,979
547,390,757
410,645,44
599,519,533
636,727,101
346,103,427
226,380,198
452,14,99
657,433,686
813,413,152
422,561,218
345,645,591
57,185,470
783,184,202
658,717,160
826,562,193
580,997,960
478,14,461
832,485,116
828,994,112
725,86,980
988,240,498
709,117,385
408,720,715
523,294,970
622,737,735
436,32,664
397,481,817
775,280,589
664,942,318
549,198,737
583,145,4
86,769,928
561,208,771
795,617,122
961,861,716
239,353,485
326,637,250
341,643,753
442,860,821
389,18,651
472,253,629
172,876,160
897,24,550
758,325,963
756,346,662
5,497,367
223,513,572
817,340,196
915,476,206
471,769,428
526,186,636
857,283,945
242,972,223
393,769,512
31,856,34
85,138,549
866,125,470
568,817,998
61,494,409
752,948,581
572,661,452
785,408,861
812,649,883
643,278,850
326,319,41
283,368,306
455,770,940
320,101,363
125,445,216
28,452,75
163,679,399
327,745,152
707,678,732
82,711,161
953,112,369
41,216,713
429,601,691
623,347,998
880,876,955
976,623,896
64,754,278
303,109,357
147,715,80
31,152,739
832,719,269
734,80,208
980,719,198
413,249,373
551,121,952
93,366,786
479,222,187
689,27,87
150,406,435
911,110,777
495,519,812
821,229,979
825,410,66
954,784,541
846,80,28
725,105,834
464,137,252
188,144,46
671,934,226
595,318,229
383,852,344
640,154,301
837,772,933
595,584,532
321,692,729
368,540,474
848,346,731
585,948,90
659,652,830
247,482,571
432,204,145
816,620,399
900,253,158
28,676,447
849,815,338
728,379,307
682,711,240
842,118,924
936,33,450
667,7,527
996,147,794
485,497,268
188,962,181
950,863,712
406,551,825
50,748,706
72,820,429
739,92,378
636,735,214
766,967,334
166,883,344
836,500,632
306,213,671
752,919,81
841,15,297
875,306,846
309,535,290
719,371,6
73,759,864
412,942,832
488,40,654
657,257,783
405,908,562
164,209,7
373,701,696
738,20,777
379,965,813
107,967,427
406,871,236
567,756,195
78,395,54
348,502,322
142,639,108
986,528,395
467,722,971
892,923,496
228,59,983
696,347,579
474,19,589
80,953,56
433,533,720
851,381,690
928,29,364
495,515,32
389,9,658
227,666,729
242,831,132
737,660,39
762,315,602
175,606,113
52,853,10
895,53,417
338,865,273
201,762,171
760,855,962
224,469,58
149,937,256
843,495,698
138,567,724
651,375,944
988,768,989
521,717,673
570,7,918
119,573,458
326,559,499
124,603,749
367,955,273
210,627,506
396,283,102
727,414,825
442,898,6
589,481,650
737,64,234
548,120,51
314,928,340
15,980,135
469,95,957
489,84,548
385,901,545
456,488,53
958,921,412
568,978,155
314,857,656
320,530,81
701,255,464
751,9,593
210,793,868
583,967,106
896,740,912
787,938,50
646,90,106
907,189,164
986,798,378
93,715,968
693,421,763
875,196,564
264,41,679
347,485,450
468,199,87
548,151,530
617,771,856
975,821,831
220,866,112
705,416,744
421,892,940
501,315,304
21,653,350
521,233,342
476,373,548
837,244,647
940,619,120
955,181,301
57,947,295
439,364,741
375,10,272
243,875,483
937,730,345
429,536,139
601,41,265
488,272,901
21,549,151
998,25,619
801,567,888
382,80,98
693,438,942
344,971,635
260,642,605
254,487,450
283,511,104
275,793,451
611,954,561
509,635,555
921,613,738
508,163,266
547,790,254
858,140,605
218,953,141
243,713,947
790,816,64
575,736,12
693,391,214
27,968,219
120,14,445
245,269,96
571,35,601
221,364,739
659,624,848
993,843,396
457,403,523
283,930,339
442,897,914
299,967,933
645,398,750
763,336,95
230,718,420
268,779,941
717,863,58
311,925,509
215,953,451
553,395,378
700,474,66
389,534,551
806,134,476
413,136,113
6,345,518
799,48,691
583,328,850
237,195,383
521,920,862
849,454,953
151,10,976
796,367,535
158,101,603
508,24,726
266,295,510
932,738,928
567,665,611
643,971,222
686,367,409
495,187,46
724,874,54
243,855,285
422,863,911
506,831,264
756,811,656
17,488,870
629,426,661
362,553,85
767,782,763
43,668,295
324,661,849
871,753,23
167,492,356
425,799,243
55,520,418
441,442,495
695,279,816
582,356,696
987,772,701
518,568,168
226,825,602
974,321,409
402,245,3
162,591,825
494,232,57
855,910,956
683,414,406
902,360,206
790,401,215
920,726,696
756,52,516
421,651,87
186,713,295
707,303,658
434,167,224
529,389,546
3,180,1
880,677,155
603,897,113
545,361,371
725,695,592
414,275,93
818,400,384
966,402,897
837,837,804
328,679,454
443,241,84
258,519,468
861,71,670
738,988,63
888,137,282
966,414,997
29,255,767
142,834,49
479,241,139
231,850,996
722,939,286
927,971,146
333,152,550
193,675,786
248,810,89
5,898,317
540,434,196
530,621,198
108,184,640
864,433,861
275,500,210
42,50,826
632,48,987
907,512,557
580,303,721
844,236,287
630,865,611
822,159,762
502,88,470
80,934,83
659,35,541
481,791,635
215,351,44
990,538,736
54,431,539
981,578,619
962,107,516
633,743,775
295,640,665
388,784,454
653,462,846
115,122,351
448,171,479
547,31,591
849,338,270
392,938,345
311,471,434
765,309,153
188,966,419
248,747,744
588,243,250
593,974,800
648,274,509
204,46,700
772,88,778
166,295,559
473,498,251
854,219,948
701,631,598
158,288,385
209,418,851
459,844,663
489,557,107
747,402,403
731,500,797
503,939,804
801,391,326
980,513,706
578,193,859
218,541,25
428,245,64
587,681,976
778,617,436
319,569,257
607,666,28
286,580,789
723,168,525
461,802,643
422,510,569
423,557,692
96,492,804
752,823,935
459,205,358
395,327,161
812,127,251
680,589,569
621,562,998
613,184,953
535,210,654
990,408,708
149,624,9
438,855,206
545,549,177
385,443,104
555,390,390
654,844,13
838,411,669
494,433,924
339,682,634
70,872,768
846,844,244
767,279,241
115,284,445
651,675,577
391,100,702
653,153,429
872,106,199
556,52,44
866,565,659
454,757,594
226,187,328
925,623,943
986,936,941
263,155,914
64,4,182
380,40,209
271,361,201
843,725,55
528,159,727
758,537,357
950,146,364
159,526,681
531,708,264
413,7,312
996,746,239
978,317,30
289,642,272
701,675,578
786,57,639
952,100,582
903,461,331
773,780,152
209,97,125
204,364,34
411,56,335
423,631,62
17,452,605
306,79,587
448,153,385
478,610,798
240,721,118
378,912,829
255,907,893
235,801,515
940,493,796
663,123,454
67,898,54
833,805,684
134,964,800
576,932,222
802,804,866
559,675,191
272,804,719
143,263,914
192,695,417
511,429,635
542,259,661
370,295,4
967,388,229
791,383,22
706,571,641
610,951,268
564,883,980
645,583,433
646,916,948
692,592,252
897,480,315
8,759,241
114,303,601
852,957,225
492,58,840
131,85,813
811,234,476
68,188,80
272,293,141
626,217,956
686,825,264
428,737,917
697,691,946
682,728,515
567,453,161
77,752,313
877,941,173
457,631,638
517,247,865
599,357,914
581,173,392
956,976,648
367,288,266
867,409,212
54,886,834
871,885,664
402,452,958
367,622,790
300,49,49
8,750,67
135,289,981
602,773,207
593,329,499
892,579,701
184,508,973
898,396,430
630,84,379
316,129,317
44,12,867
279,137,528
462,301,65
267,848,734
639,296,210
896,431,702
207,108,111
811,681,139
704,470,414
575,360,482
748,257,675
371,855,273
618,959,944
602,113,299
669,619,67
207,720,352
423,185,959
542,757,586
979,707,761
455,472,288
89,907,761
753,247,301
686,661,474
85,135,22
821,899,705
519,505,900
430,256,2
382,960,660
252,684,773
683,350,486
63,656,891
921,447,520
893,424,105
942,921,37
406,446,592
822,686,565
24,828,585
494,761,367
586,993,675
33,679,544
587,278,184
372,199,294
481,761,382
582,804,488
325,618,985
973,756,303
244,725,846
397,51,897
221,364,739
577,82,872
990,425,722
5,96,238
62,301,482
166,714,200
916,240,618
960,149,282
571,91,906
990,75,751
990,459,867
592,778,953
598,281,63
951,409,325
218,407,771
877,958,867
659,944,764
50,861,927
431,390,455
890,191,708
650,641,427
220,903,895
968,74,154
775,958,567
561,247,373
967,364,94
815,270,587
790,889,286
71,450,165
974,471,239
456,195,150
154,581,140
425,865,668
537,18,475
566,335,329
361,476,371
564,630,570
615,965,24
78,622,386
399,244,879
526,858,106
164,816,123
58,349,548
802,110,783
186,658,944
945,815,811
177,442,249
260,755,28
493,195,983
866,125,470
262,866,704
103,953,270
478,336,589
86,756,881
192,801,193
666,381,336
40,785,457
286,668,628
65,931,118
461,255,631
724,908,199
52,926,822
926,440,269
355,930,733
810,37,563
610,895,164
156,239,235
803,508,722
887,517,316
174,457,136
481,709,317
888,694,43
198,650,769
337,941,844
167,75,733
686,180,342
456,273,655
269,813,833
549,77,676
374,794,260
839,876,995
76,204,781
609,420,454
439,333,434
246,973,904
993,785,207
573,573,283
264,931,584
73,785,134
139,689,308
972,722,999
52,77,61
337,966,569
612,365,189
705,820,488
135,989,546
333,620,317
556,897,949
266,70,776
646,832,617
273,509,18
179,791,743
554,289,955
543,253,949
126,47,758
436,218,992
466,686,530
123,510,560
455,304,31
808,367,742
460,365,691
349,895,12
448,546,288
335,480,787
235,611,246
387,382,294
767,382,150
791,489,174
790,313,966
703,193,591
116,288,561
301,800,921
825,931,616
667,685,940
421,995,948
635,602,605
26,54,76
591,933,246
971,176,281
237,617,326
420,904,746
533,684,972
183,318,446
165,644,579
372,307,316
812,603,655
792,948,814
723,929,871
36,383,609
930,518,494
603,3,403
498,733,972
896,403,720
729,771,253
50,247,866
923,786,840
177,641,176
472,308,689
905,203,258
299,862,243
133,531,191
353,6,481
662,471,280
417,775,274
438,163,86
497,467,850
696,331,135
823,847,668
427,469,641
832,295,290
153,801,43
927,583,83
575,274,572
327,554,792
46,524,537
632,5,579
234,883,925
565,47,837
139,95,358
808,981,419
15,909,661
414,952,469
607,709,503
81,520,498
330,573,510
298,578,356
824,763,191
238,347,731
734,687,542
786,744,688
801,692,756
153,262,351
288,498,615
634,65,699
127,144,64
783,494,965
190,773,713
237,170,749
317,924,438
720,757,109
390,426,61
803,634,478
427,353,635
735,187,773
587,673,494
965,959,710
100,921,18
152,547,749
686,11,417
818,725,75
802,36,186
310,824,241
502,599,671
185,780,798
665,679,3
997,299,957
919,820,643
3,731,450
610,712,263
217,319,812
97,376,39
473,654,637
640,883,67
697,819,498
479,852,473
633,213,263
586,291,791
877,7,594
606,242,537
329,834,878
159,18,207
820,703,924
814,353,158
778,878,629
443,666,86
817,671,462
252,255,826
115,942,292
745,60,620
758,661,904
166,254,566
743,873,427
428,355,628
996,543,910
297,721,488
862,141,144
862,465,364
789,490,969
743,488,959
750,421,372
317,177,83
578,191,290
793,305,937
366,341,46
733,280,228
719,271,299
459,140,512
305,588,66
432,171,538
324,627,854
84,8,323
31,178,514
582,576,147
80,832,10
912,370,312
459,966,63
331,562,869
727,962,26
359,489,829
579,450,486
762,76,806
233,658,629
255,653,730
142,865,176
58,510,354
203,760,764
606,860,157
562,293,498
546,496,420
797,430,845
557,68,215
354,617,121
279,846,847
907,515,735
455,472,288
234,420,427
294,829,943
253,668,879
296,549,601
746,196,504
185,386,102
273,261,608
366,355,950
601,670,349
405,679,873
309,396,217
128,961,681
901,993,469
69,801,58
387,252,986
858,949,965
527,8,604
843,398,335
986,452,363
130,956,376
117,543,825
119,927,495
677,513,900
50,635,470
991,573,856
463,468,122
305,589,708
287,296,519
191,210,286
545,782,933
247,113,668
908,787,409
321,47,723
72,433,93
206,24,90
411,424,893
501,927,13
35,6,473
245,280,758
496,612,383
133,339,688
76,200,835
671,13,743
766,179,894
806,535,706
133,284,536
971,190,537
342,737,728
558,618,332
426,444,19
983,261,362
701,282,427
299,929,871
630,332,868
87,373,414
896,79,430
27,428,290
337,678,511
233,224,353
431,195,415
336,696,717
94,831,770
772,428,228
140,345,757
501,188,803
526,334,672
400,64,144
513,54,957
83,434,644
87,800,934
872,11,601
987,178,152
572,305,591
548,531,13
780,432,977
52,450,312
365,937,230
322,493,869
199,724,607
42,253,219
532,939,262
587,68,703
180,597,205
585,473,948
184,4,270
286,752,14
976,730,730
156,299,520
143,697,490
466,642,631
615,575,797
538,307,861
848,646,60
137,110,122
494,855,112
824,916,124
594,203,176
738,66,448
871,174,567
67,518,421
63,767,457
516,25,491
444,188,658
816,737,259
391,907,374
450,714,994
999,51,419
574,590,555
205,28,217
137,366,68
317,24,961
960,151,526
922,630,688
934,450,213
219,215,655
24,453,457
19,704,576
373,806,915
160,299,448
361,656,233
502,251,281
836,687,289
978,697,911
973,843,742
440,110,878
731,802,679
615,909,764
717,154,97
565,745,999
170,634,992
445,745,971
519,887,90
984,477,717
460,371,953
801,883,985
321,764,440
514,747,757
108,723,701
678,960,155
454,210,367
725,834,890
697,819,498
594,180,904
618,833,842
451,286,815
18,670,633
182,624,725
896,348,56
94,361,992
592,647,234
279,700,659
502,159,361
773,445,886
646,259,346
590,599,94
829,53,181
847,969,349
702,799,765
828,387,183
768,184,593
896,988,486
859,314,254
107,127,906
547,939,694
422,421,934
191,417,902
181,665,612
909,623,618
637,209,929
218,893,648
613,310,326
514,276,87
584,218,996
850,107,450
13,484,756
44,307,413
99,882,279
373,815,57
995,615,498
648,4,917
189,675,36
238,159,349
121,648,15
360,920,264
716,946,875
586,167,997
365,422,799
950,844,658
156,42,38
33,644,593
757,233,320
981,747,513
499,539,554
88,576,980
148,609,802
940,232,943
321,503,171
811,676,71
606,137,426
337,750,46
847,224,193
516,283,978
231,871,824
648,269,758
186,483,555
702,540,697
541,798,269
147,719,435
997,404,767
561,228,795
490,519,63
347,739,952
716,721,192
970,731,604
754,245,955
984,58,171
476,848,515
227,351,251
89,697,611
621,642,1
38,37,355
801,487,376
639,268,868
391,983,584
627,696,798
321,104,720
964,280,762
706,863,29
108,655,252
6,41,683
420,473,531
234,137,856
228,755,385
944,878,938
85,158,885
863,603,868
209,185,75
893,864,430
674,639,799
271,479,369
373,105,169
547,607,183
997,125,300
971,514,536
939,882,861
464,470,652
128,7,712
598,147,595
959,153,522
406,70,104
33,133,142
877,824,220
936,964,115
712,723,616
281,716,655
154,573,644
5,556,701
713,414,693
813,713,515
413,289,483
268,924,819
569,531,63
662,614,402
466,594,105
445,211,928
277,148,377
526,686,872
827,219,228
434,404,544
251,466,720
803,784,783
508,790,801
951,607,390
533,886,564
138,177,998
145,558,660
483,562,587
684,383,809
33,161,82
71,252,121
367,829,316
338,644,954
999,780,240
690,705,302
487,853,303
332,788,235
706,659,114
90,129,650
191,833,119
194,912,932
703,938,728
148,998,980
620,919,475
269,369,916
108,94,236
255,177,7
911,832,858
966,591,678
287,532,53
340,588,437
925,465,625
99,685,102
269,194,612
527,83,572
857,488,995
891,499,95
345,87,858
784,709,609
774,725,146
127,474,388
397,985,390
697,687,408
159,650,953
849,929,661
376,703,263
186,953,556
783,355,190
190,854,985
419,845,153
627,101,115
342,877,959
669,602,72
425,577,316
105,206,790
225,493,783
678,513,868
603,974,279
955,434,943
43,610,325
293,507,68
638,549,953
563,234,31
588,556,969
65,952,183
435,153,366
645,521,79
326,183,707
468,116,710
761,537,350
221,629,514
386,193,627
391,710,127
184,529,547
383,256,440
64,885,93
828,361,816
87,233,144
380,618,940
713,623,341
703,849,317
781,729,81
119,208,102
195,647,633
854,996,145
691,730,298
672,421,883
981,966,676
609,654,963
827,170,771
972,536,319
180,620,441
61,555,363
857,131,726
743,231,230
465,36,284
395,884,783
140,324,835
324,46,981
76,989,276
488,371,492
126,836,357
804,807,483
120,584,269
109,489,412
264,204,85
320,44,471
316,89,806
381,478,394
899,780,508
241,749,73
423,442,546
56,186,217
89,283,689
681,191,108
53,109,257
578,921,204
550,592,246
257,445,865
332,41,175
206,561,229
527,448,280
919,265,602
107,866,497
949,930,703
693,495,699
349,972,359
26,401,926
822,129,356
21,179,271
200,847,838
136,933,495
259,209,352
764,511,586
752,333,413
265,972,509
908,659,589
867,779,623
299,742,798
624,977,394
569,40,654
142,911,841
574,630,583
802,197,770
195,675,18
87,248,816
493,904,271
505,855,101
611,993,345
174,491,429
473,561,203
378,192,234
558,76,68
823,314,483
442,217,351
850,890,39
884,751,856
931,945,637
961,854,470
99,360,784
56,520,309
117,362,627
214,692,358
64,217,104
409,921,510
479,304,48
963,446,714
719,613,459
878,655,811
707,112,557
643,596,581
766,956,208
24,523,999
733,709,515
509,495,612
256,941,704
233,597,986
101,333,869
814,273,380
359,611,992
326,295,61
128,691,581
720,876,166
743,593,183
905,392,396
790,991,219
198,33,602
475,243,26
